date_performance,id_charlton,source,title,date_creation,is_ballet,is_borrowed,acts,Compositeur (1),Compositeur (2),Compositeur (3),Librettiste (1),Librettiste (2),Librettiste (3),Librettiste (arr.) 1,Librettiste (arr.) 2,Librettiste (arr.) 3
1829-07-06T00:00:00.000Z,1797,TH OC-93,Une heure de mariage,1804-03-20T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1829-07-06T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-07T00:00:00.000Z,767,TH OC-93,La Fiancée,1829-01-10T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1829-07-07T00:00:00.000Z,964,TH OC-93,Jean de Paris,1812-04-04T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1829-07-08T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-08T00:00:00.000Z,147,TH OC-93,L'Auteur mort et vivant,1820-12-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-09T00:00:00.000Z,284,TH OC-93,Le Calife de Bagdad,1800-09-16T00:00:00.000Z,no,no,1,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1829-07-09T00:00:00.000Z,767,TH OC-93,La Fiancée,1829-01-10T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1829-07-09T00:00:00.000Z,699,TH OC-93,L'Exil de Rochester,1828-11-29T00:00:00.000Z,no,no,1,"Russo, Raphaël",0,0,"Moreau de Commagny, Charles François Jean-Baptiste","Dumolard, Henri François",0,0,0,0
1829-07-10T00:00:00.000Z,1177,TH OC-93,Masaniello ou le Pêcheur napolitain,1827-12-27T00:00:00.000Z,no,no,4,"Carafa, Michele Enrico Francesco Vicenzo",0,0,"Moreau de Commagny, Charles François Jean-Baptiste","Lafortelle, A.M.",0,0,0,0
1829-07-10T00:00:00.000Z,435,TH OC-93,Le Concert à la cour ou la Débutante,1824-06-03T00:00:00.000Z,no,no,1,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin","Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0
1829-07-10T00:00:00.000Z,1055,TH OC-93,La Lettre de change,1815-12-11T00:00:00.000Z,no,no,1,"Bochsa, Robert Nicolas Charles",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-11T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-11T00:00:00.000Z,1844,TH OC-93,La Vieille,1826-03-14T00:00:00.000Z,no,no,1,"Fétis, François Joseph",0,0,"Scribe, Eugène Augustin","Delavigne, Germain",0,0,0,0
1829-07-12T00:00:00.000Z,1797,TH OC-93,Une heure de mariage,1804-03-20T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1829-07-12T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-13T00:00:00.000Z,1407,TH OC-93,Pierre et Catherine,1829-02-09T00:00:00.000Z,no,no,1,"Adam, Adolphe Charles",0,0,"Vernoy de Saint-Georges, Jules Henri",0,0,0,0,0
1829-07-13T00:00:00.000Z,1713,TH OC-93,Le Tableau parlant,1769-09-20T00:00:00.000Z,no,no,1,"Grétry, André Ernest Modeste",0,0,"Anseaume, Louis",0,0,0,0,0
1829-07-13T00:00:00.000Z,767,TH OC-93,La Fiancée,1829-01-10T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1829-07-14T00:00:00.000Z,1161,TH OC-93,Marie,1826-08-12T00:00:00.000Z,no,no,3,"Herold, Louis Joseph Ferdinand",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-14T00:00:00.000Z,29,TH OC-93,"Aline, reine de Golconde",1803-09-03T00:00:00.000Z,no,no,3,"Berton, Henri Montan",0,0,"Vial, Jean-Baptiste Charles","Favières, Edmond Guillaume François de",0,0,0,0
1829-07-15T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-15T00:00:00.000Z,964,TH OC-93,Jean de Paris,1812-04-04T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1829-07-16T00:00:00.000Z,1161,TH OC-93,Marie,1826-08-12T00:00:00.000Z,no,no,3,"Herold, Louis Joseph Ferdinand",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-16T00:00:00.000Z,1527,TH OC-93,Les Rendez-vous bourgeois,1807-05-09T00:00:00.000Z,no,no,1,"Isouard, Nicolas, dit Nicolò",0,0,"Hoffman, François Benoît Henri",0,0,0,0,0
1829-07-16T00:00:00.000Z,699,TH OC-93,L'Exil de Rochester,1828-11-29T00:00:00.000Z,no,no,1,"Russo, Raphaël",0,0,"Moreau de Commagny, Charles François Jean-Baptiste","Dumolard, Henri François",0,0,0,0
1829-07-17T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-17T00:00:00.000Z,1055,TH OC-93,La Lettre de change,1815-12-11T00:00:00.000Z,no,no,1,"Bochsa, Robert Nicolas Charles",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-18T00:00:00.000Z,1527,TH OC-93,Les Rendez-vous bourgeois,1807-05-09T00:00:00.000Z,no,no,1,"Isouard, Nicolas, dit Nicolò",0,0,"Hoffman, François Benoît Henri",0,0,0,0,0
1829-07-18T00:00:00.000Z,225,TH OC-93,Le Billet de loterie,1811-09-14T00:00:00.000Z,no,no,1,"Isouard, Nicolas, dit Nicolò",0,0,"Roger, Jean-François","Creuzé de Lesser, Auguste François",0,0,0,0
1829-07-18T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-07-19T00:00:00.000Z,1407,TH OC-93,Pierre et Catherine,1829-02-09T00:00:00.000Z,no,no,1,"Adam, Adolphe Charles",0,0,"Vernoy de Saint-Georges, Jules Henri",0,0,0,0,0
1829-07-19T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-20T00:00:00.000Z,550,TH OC-93,Les Deux Mousquetaires ou la Robe de chambre,1824-12-22T00:00:00.000Z,no,no,1,"Gensoul, Marie Alexis Justin",0,0,"Vial, Jean-Baptiste Charles",0,0,0,0,0
1829-07-20T00:00:00.000Z,1055,TH OC-93,La Lettre de change,1815-12-11T00:00:00.000Z,no,no,1,"Bochsa, Robert Nicolas Charles",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-20T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-07-21T00:00:00.000Z,1161,TH OC-93,Marie,1826-08-12T00:00:00.000Z,no,no,3,"Herold, Louis Joseph Ferdinand",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-21T00:00:00.000Z,651,TH OC-93,Emma ou la Promesse imprudente,1821-07-07T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-22T00:00:00.000Z,1470,TH OC-93,Le Prisonnier ou la Ressemblance,1798-01-29T00:00:00.000Z,no,no,1,"Della Maria, Pierre Antoine Domenico",0,0,"Pineu-Duval, Alexandre Vincent",0,0,0,0,0
1829-07-22T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-07-22T00:00:00.000Z,964,TH OC-93,Jean de Paris,1812-04-04T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1829-07-23T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-23T00:00:00.000Z,1144,TH OC-93,Le Mari de circonstance,1813-03-18T00:00:00.000Z,no,no,1,"Plantade, Charles Henri",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-24T00:00:00.000Z,435,TH OC-93,Le Concert à la cour ou la Débutante,1824-06-03T00:00:00.000Z,no,no,1,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin","Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0
1829-07-24T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-07-24T00:00:00.000Z,16,TH OC-93,Adolphe et Clara ou les Deux Prisonniers,1799-02-10T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Marsollier des Vivetières, Benoît-Joseph",0,0,0,0,0
1829-07-25T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-25T00:00:00.000Z,1144,TH OC-93,Le Mari de circonstance,1813-03-18T00:00:00.000Z,no,no,1,"Plantade, Charles Henri",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-26T00:00:00.000Z,1161,TH OC-93,Marie,1826-08-12T00:00:00.000Z,no,no,3,"Herold, Louis Joseph Ferdinand",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-07-26T00:00:00.000Z,1045,TH OC-93,Léocadie,1824-11-04T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin","Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0
1829-07-27T00:00:00.000Z,1797,TH OC-93,Une heure de mariage,1804-03-20T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1829-07-27T00:00:00.000Z,1856,TH OC-93,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1829-07-27T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-07-28T00:00:00.000Z,767,TH OC-93,La Fiancée,1829-01-10T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1829-07-28T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-07-30T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-07-30T00:00:00.000Z,1470,TH OC-93,Le Prisonnier ou la Ressemblance,1798-01-29T00:00:00.000Z,no,no,1,"Della Maria, Pierre Antoine Domenico",0,0,"Pineu-Duval, Alexandre Vincent",0,0,0,0,0
1829-07-31T00:00:00.000Z,550,TH OC-93,Les Deux Mousquetaires ou la Robe de chambre,1824-12-22T00:00:00.000Z,no,no,1,"Gensoul, Marie Alexis Justin",0,0,"Vial, Jean-Baptiste Charles",0,0,0,0,0
1829-07-31T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-07-31T00:00:00.000Z,29,TH OC-93,"Aline, reine de Golconde",1803-09-03T00:00:00.000Z,no,no,3,"Berton, Henri Montan",0,0,"Vial, Jean-Baptiste Charles","Favières, Edmond Guillaume François de",0,0,0,0
1829-08-01T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-08-01T00:00:00.000Z,1200,TH OC-93,La Mélomanie,1781-01-23T00:00:00.000Z,no,no,1,"Champein, Marie François Stanislas",0,0,Grenier,0,0,0,0,0
1829-08-02T00:00:00.000Z,1664,TH OC-93,Le Solitaire,1822-08-17T00:00:00.000Z,no,no,3,"Carafa, Michele Enrico Francesco Vicenzo",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-08-02T00:00:00.000Z,767,TH OC-93,La Fiancée,1829-01-10T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1829-08-03T00:00:00.000Z,1144,TH OC-93,Le Mari de circonstance,1813-03-18T00:00:00.000Z,no,no,1,"Plantade, Charles Henri",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-08-03T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-03T00:00:00.000Z,651,TH OC-93,Emma ou la Promesse imprudente,1821-07-07T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-08-04T00:00:00.000Z,1055,TH OC-93,La Lettre de change,1815-12-11T00:00:00.000Z,no,no,1,"Bochsa, Robert Nicolas Charles",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-08-04T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-04T00:00:00.000Z,968,TH OC-93,Jeannot et colin,1814-10-17T00:00:00.000Z,no,no,3,"Isouard, Nicolas, dit Nicolò",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1829-08-05T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-08-05T00:00:00.000Z,897,TH OC-93,L'Homme sans fançons ou les Contrariétés,1812-01-07T00:00:00.000Z,no,no,3,"Kreutzer, Rodolphe",0,0,"Sewrin, Charles Augustin de Bassompierre, dit",0,0,0,0,0
1829-08-06T00:00:00.000Z,1856,TH OC-93,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1829-08-06T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-06T00:00:00.000Z,699,TH OC-93,L'Exil de Rochester,1828-11-29T00:00:00.000Z,no,no,1,"Russo, Raphaël",0,0,"Moreau de Commagny, Charles François Jean-Baptiste","Dumolard, Henri François",0,0,0,0
1829-08-07T00:00:00.000Z,1200,TH OC-93,La Mélomanie,1781-01-23T00:00:00.000Z,no,no,1,"Champein, Marie François Stanislas",0,0,Grenier,0,0,0,0,0
1829-08-07T00:00:00.000Z,767,TH OC-93,La Fiancée,1829-01-10T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1829-08-08T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-08-08T00:00:00.000Z,1145,TH OC-93,Le Mariage à l'anglaise,1828-03-04T00:00:00.000Z,no,no,1,"Kreubé, Charles Frédéric",0,0,"Vial, Jean-Baptiste Charles","Gensoul, Marie Alexis Justin",0,0,0,0
1829-08-09T00:00:00.000Z,1856,TH OC-93,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1829-08-09T00:00:00.000Z,767,TH OC-93,La Fiancée,1829-01-10T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1829-08-10T00:00:00.000Z,480,TH OC-93,La Dame blanche,1825-12-10T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien","Adam, Adolphe Charles","Labarre, Théodore François Joseph Berry, dit Théodore","Scribe, Eugène Augustin",0,0,0,0,0
1829-08-10T00:00:00.000Z,964,TH OC-93,Jean de Paris,1812-04-04T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1829-08-11T00:00:00.000Z,1797,TH OC-93,Une heure de mariage,1804-03-20T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1829-08-11T00:00:00.000Z,1856,TH OC-93,Les Voitures versées,1808-04-26T00:00:00.000Z,no,no,2,"Boieldieu, François Adrien",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1829-08-11T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-12T00:00:00.000Z,1664,TH OC-93,Le Solitaire,1822-08-17T00:00:00.000Z,no,no,3,"Carafa, Michele Enrico Francesco Vicenzo",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-08-12T00:00:00.000Z,284,TH OC-93,Le Calife de Bagdad,1800-09-16T00:00:00.000Z,no,no,1,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1829-08-12T00:00:00.000Z,147,TH OC-93,L'Auteur mort et vivant,1820-12-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-08-13T00:00:00.000Z,1403,TH OC-93,Picaros et Diego,1803-05-03T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1829-08-13T00:00:00.000Z,1470,TH OC-93,Le Prisonnier ou la Ressemblance,1798-01-29T00:00:00.000Z,no,no,1,"Della Maria, Pierre Antoine Domenico",0,0,"Pineu-Duval, Alexandre Vincent",0,0,0,0,0
1829-08-13T00:00:00.000Z,51,TH OC-93,L'Ami de la maison,1771-10-26T00:00:00.000Z,no,no,3,"Grétry, André Ernest Modeste",0,0,"Marmontel, Jean François",0,0,0,0,0
1829-08-14T00:00:00.000Z,435,TH OC-93,Le Concert à la cour ou la Débutante,1824-06-03T00:00:00.000Z,no,no,1,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin","Mélesville, Anne Honoré Joseph Duveyrier, dit",0,0,0,0
1829-08-14T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-14T00:00:00.000Z,968,TH OC-93,Jeannot et colin,1814-10-17T00:00:00.000Z,no,no,3,"Isouard, Nicolas, dit Nicolò",0,0,"Étienne, Charles Guillaume",0,0,0,0,0
1829-08-15T00:00:00.000Z,480,TH OC-93,La Dame blanche,1825-12-10T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien","Adam, Adolphe Charles","Labarre, Théodore François Joseph Berry, dit Théodore","Scribe, Eugène Augustin",0,0,0,0,0
1829-08-15T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-15T00:00:00.000Z,699,TH OC-93,L'Exil de Rochester,1828-11-29T00:00:00.000Z,no,no,1,"Russo, Raphaël",0,0,"Moreau de Commagny, Charles François Jean-Baptiste","Dumolard, Henri François",0,0,0,0
1829-08-16T00:00:00.000Z,1161,TH OC-93,Marie,1826-08-12T00:00:00.000Z,no,no,3,"Herold, Louis Joseph Ferdinand",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-08-16T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-08-17T00:00:00.000Z,1266,TH OC-93,Ninon chez Madame de Sévigné,1808-09-26T00:00:00.000Z,no,no,1,"Berton, Henri Montan",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1829-08-17T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-17T00:00:00.000Z,140,TH OC-93,L'Auberge de Bagnères,1807-04-23T00:00:00.000Z,no,no,3,"Catel, Charles Simon",0,0,"Jalabert, C.",0,0,0,0,0
1829-08-18T00:00:00.000Z,550,TH OC-93,Les Deux Mousquetaires ou la Robe de chambre,1824-12-22T00:00:00.000Z,no,no,1,"Gensoul, Marie Alexis Justin",0,0,"Vial, Jean-Baptiste Charles",0,0,0,0,0
1829-08-18T00:00:00.000Z,767,TH OC-93,La Fiancée,1829-01-10T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1829-08-18T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-19T00:00:00.000Z,1713,TH OC-93,Le Tableau parlant,1769-09-20T00:00:00.000Z,no,no,1,"Grétry, André Ernest Modeste",0,0,"Anseaume, Louis",0,0,0,0,0
1829-08-19T00:00:00.000Z,1848,TH OC-93,La Violette,1828-10-07T00:00:00.000Z,no,no,3,"Carafa, Michele Enrico Francesco Vicenzo","Leborne, Aimé Ambroise Simon",0,"Planard, François Antoine Eugène de",0,0,0,0,0
1829-08-19T00:00:00.000Z,897,TH OC-93,L'Homme sans fançons ou les Contrariétés,1812-01-07T00:00:00.000Z,no,no,3,"Kreutzer, Rodolphe",0,0,"Sewrin, Charles Augustin de Bassompierre, dit",0,0,0,0,0
1829-08-20T00:00:00.000Z,1266,TH OC-93,Ninon chez Madame de Sévigné,1808-09-26T00:00:00.000Z,no,no,1,"Berton, Henri Montan",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1829-08-20T00:00:00.000Z,1260,TH OC-93,La Neige ou le Nouvel Eginhard,1823-10-08T00:00:00.000Z,no,no,4,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin","Delavigne, Germain",0,0,0,0
1829-08-20T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-21T00:00:00.000Z,1407,TH OC-93,Pierre et Catherine,1829-02-09T00:00:00.000Z,no,no,1,"Adam, Adolphe Charles",0,0,"Vernoy de Saint-Georges, Jules Henri",0,0,0,0,0
1829-08-21T00:00:00.000Z,284,TH OC-93,Le Calife de Bagdad,1800-09-16T00:00:00.000Z,no,no,1,"Boieldieu, François Adrien",0,0,"Godard d'Aucour de Saint-Just, Claude",0,0,0,0,0
1829-08-21T00:00:00.000Z,140,TH OC-93,L'Auberge de Bagnères,1807-04-23T00:00:00.000Z,no,no,3,"Catel, Charles Simon",0,0,"Jalabert, C.",0,0,0,0,0
1829-08-22T00:00:00.000Z,551,TH OC-93,Les Deux Nuits,1829-05-20T00:00:00.000Z,no,no,3,"Boieldieu, François Adrien",0,0,"Bouilly, Jean Nicolas","Scribe, Eugène Augustin",0,0,0,0
1829-08-22T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-23T00:00:00.000Z,1403,TH OC-93,Picaros et Diego,1803-05-03T00:00:00.000Z,no,no,1,"Dalayrac, Nicolas Marie",0,0,"Dupaty, Louis Emmanuel Mercier, dit Mercier-Dupaty",0,0,0,0,0
1829-08-23T00:00:00.000Z,767,TH OC-93,La Fiancée,1829-01-10T00:00:00.000Z,no,no,3,"Auber, Daniel François Esprit",0,0,"Scribe, Eugène Augustin",0,0,0,0,0
1829-08-23T00:00:00.000Z,913,TH OC-93,L'Illusion,1829-07-18T00:00:00.000Z,no,no,1,"Herold, Louis Joseph Ferdinand",0,0,"Vernoy de Saint-Georges, Jules Henri","Ménissier, Jules Constant",0,0,0,0
1829-08-24T00:00:00.000Z,1161,TH OC-93,Marie,1826-08-12T00:00:00.000Z,no,no,3,"Herold, Louis Joseph Ferdinand",0,0,"Planard, François Antoine Eugène de",0,0,0,0,0
